Amount,Hour,AccountAgeDays,CountriesUsed,PriorChargebacks,Fraud
52.62,14,458.0,1,1,0
28.59,0,188.0,1,0,0
74.07,23,368.0,1,0,0
12.72,7,371.0,1,0,0
4.86,8,984.0,2,0,0
21.67,22,442.0,1,0,0
30.05,6,444.0,1,0,0
31.97,11,134.0,1,0,0
3.37,19,95.0,1,0,0
11.11,18,1396.0,1,0,0
33.67,4,29.0,1,0,0
36.75,14,961.0,1,0,0
35.18,13,76.0,1,0,0
14.89,7,398.0,1,0,0
25.61,1,295.0,1,0,0
71.8,20,776.0,1,0,0
41.73,9,616.0,2,0,0
38.17,3,461.0,1,0,0
36.57,12,1387.0,2,0,0
46.16,7,126.0,1,0,0
4.87,11,1246.0,1,0,0
119.57,7,117.0,2,0,0
37.71,19,299.0,1,0,0
20.77,20,84.0,2,0,0
5.36,5,207.0,1,0,0
22.71,2,850.0,3,0,0
16.55,6,814.0,1,0,0
1.55,16,293.0,3,0,0
482.72,15,243.0,1,0,0
6.7,3,656.0,1,0,0
98.95,3,529.0,1,0,0
14.37,16,492.0,1,0,0
15.4,11,245.0,1,0,0
45.3,9,465.0,1,0,0
18.87,14,1082.0,1,0,0
66.96,12,95.0,1,0,0
19.69,2,1420.0,3,1,0
15.28,19,131.0,2,1,0
71.78,13,1995.0,1,0,0
50.95,3,350.0,1,0,0
5.17,20,247.0,1,0,0
5.72,3,277.0,1,0,0
18.44,11,349.0,2,0,0
35.09,2,252.0,1,2,0
57.28,6,163.0,1,0,0
183.27,20,124.0,1,0,0
16.59,13,1065.0,1,0,0
5.44,0,125.0,1,0,0
35.2,21,175.0,1,0,0
4.02,9,540.0,1,0,0
7.95,16,509.0,1,0,0
38.07,19,627.0,1,0,0
22.5,21,352.0,1,0,0
26.83,12,523.0,1,0,0
182.88,14,650.0,1,0,0
88.87,11,173.0,1,0,0
9.23,0,383.0,1,0,0
45.73,0,994.0,1,0,0
14.3,17,1195.0,1,0,0
21.1,0,461.0,2,1,0
31.39,11,456.0,1,0,0
125.97,13,40.0,1,0,0
3.21,9,130.0,1,0,0
11.7,16,371.0,2,0,0
4.76,21,425.0,1,0,0
20.91,12,359.0,1,0,0
16.99,7,1080.0,1,0,0
7.42,21,606.0,1,0,0
35.55,22,746.0,2,0,0
22.39,0,832.0,1,0,0
70.42,1,52.0,1,0,0
104.33,10,1648.0,1,0,0
81.61,4,270.0,1,0,0
11.54,23,846.0,1,0,0
11.13,22,620.0,1,0,0
66.6,19,548.0,1,0,0
9.4,20,1329.0,1,0,0
14.96,8,805.0,1,0,0
3.22,14,1042.0,1,0,0
54.38,5,87.0,1,0,0
12.54,19,362.0,1,0,0
23.7,9,712.0,1,0,0
23.35,7,735.0,2,0,0
25.49,10,377.0,1,1,0
12.8,7,675.0,1,0,0
9.55,19,393.0,1,0,0
28.11,18,804.0,1,0,0
29.09,8,300.0,1,0,0
29.35,14,389.0,2,0,0
6.29,2,589.0,1,0,0
164.83,22,124.0,2,0,0
12.05,5,205.0,1,0,0
42.58,8,313.0,3,0,0
78.38,23,550.0,1,0,0
16.65,9,1223.0,1,0,0
17.84,16,326.0,1,0,0
51.52,14,444.0,3,0,0
41.95,14,1692.0,1,0,0
24.1,20,368.0,1,0,0
12.75,10,333.0,1,0,0
5.71,7,557.0,1,0,0
9.19,8,680.0,1,0,0
13.78,6,300.0,1,0,0
5.09,13,54.0,1,0,0
18.73,7,299.0,2,0,0
34.72,18,28.0,1,0,0
30.94,2,709.0,1,0,0
45.74,15,140.0,1,0,0
3.32,17,157.0,2,0,0
106.15,3,1260.0,1,0,0
18.07,4,417.0,2,0,0
10.58,22,445.0,1,0,0
36.25,12,339.0,1,0,0
8.09,8,170.0,1,0,0
15.65,19,442.0,1,0,0
107.88,16,236.0,1,0,0
10.79,8,207.0,1,0,0
456.26,7,282.0,1,0,0
44.86,17,143.0,1,0,0
133.97,17,56.0,1,0,0
18.42,12,62.0,1,0,0
28.4,17,327.0,1,0,0
33.31,11,736.0,1,0,0
104.25,4,508.0,1,0,0
31.85,4,826.0,1,0,0
28.72,19,530.0,3,0,0
57.97,17,457.0,1,0,0
85.11,19,1410.0,1,1,0
89.73,2,266.0,1,0,0
164.88,1,300.0,3,0,0
27.25,15,85.0,1,0,0
14.49,22,533.0,1,0,0
225.32,3,785.0,1,0,0
76.72,19,943.0,1,0,0
236.3,1,182.0,1,0,0
41.38,22,138.0,1,0,0
23.45,3,581.0,1,1,0
11.86,13,690.0,1,0,0
18.43,5,696.0,1,0,0
15.3,6,550.0,1,0,0
57.82,0,501.0,1,0,0
26.97,3,150.0,1,0,0
55.61,4,255.0,1,0,0
3.52,11,274.0,1,0,0
37.1,5,409.0,1,0,0
161.93,3,1638.0,3,0,0
23.9,4,298.0,1,0,0
5.83,21,1170.0,1,0,0
115.12,17,454.0,1,0,0
32.74,9,163.0,1,0,0
55.34,5,90.0,1,0,0
15.01,4,478.0,1,0,0
166.0,14,700.0,2,0,0
16.99,2,214.0,1,0,0
173.76,5,94.0,1,0,0
16.51,9,455.0,1,0,0
31.23,3,213.0,1,0,0
62.04,11,397.0,1,0,0
282.79,14,155.0,1,0,0
4.81,15,639.0,1,0,0
4.4,9,59.0,1,0,0
201.72,5,241.0,1,0,0
17.1,9,76.0,1,0,0
7.59,7,629.0,1,0,0
41.48,23,317.0,1,0,0
11.63,2,597.0,1,0,0
11.37,14,146.0,1,0,0
74.62,23,1141.0,2,0,0
722.81,10,729.0,1,0,0
62.37,7,341.0,1,0,0
53.1,20,124.0,3,0,0
27.66,14,596.0,1,0,0
87.16,2,603.0,1,0,0
2.12,0,695.0,1,0,0
17.97,0,188.0,1,0,0
9.41,6,838.0,1,0,0
229.4,11,631.0,1,0,0
43.47,3,881.0,1,0,0
5.6,14,1215.0,1,0,0
16.07,22,528.0,1,0,0
43.98,21,128.0,2,0,0
70.26,19,497.0,1,0,0
7.16,9,678.0,1,0,0
14.84,5,161.0,1,0,0
6.06,18,268.0,1,1,0
23.64,16,1610.0,1,0,0
85.35,8,816.0,1,1,0
1.5,11,291.0,1,0,0
11.73,18,385.0,1,0,0
11.25,15,619.0,1,0,0
170.85,11,789.0,1,0,0
5.17,10,888.0,1,0,0
67.6,4,357.0,1,0,0
172.43,5,217.0,1,0,0
60.89,14,355.0,1,0,0
20.55,18,743.0,1,0,0
95.29,23,84.0,1,0,0
14.13,23,230.0,1,0,0
78.72,22,164.0,1,0,0
247.66,1,121.0,1,0,0
92.96,0,775.0,1,0,0
271.93,12,941.0,1,0,0
2.94,10,1176.0,1,0,0
14.6,5,569.0,3,0,0
61.95,15,151.0,2,0,0
19.79,18,633.0,1,0,0
153.59,6,99.0,1,0,0
490.38,20,720.0,1,0,0
63.57,9,217.0,2,0,0
14.34,4,449.0,1,0,0
167.0,20,990.0,1,0,0
114.93,13,458.0,1,0,0
26.24,14,259.0,1,0,0
22.26,15,1050.0,1,0,0
170.0,21,401.0,1,0,0
150.3,6,575.0,3,0,0
2.38,4,207.0,1,0,0
8.62,3,43.0,1,0,0
140.15,0,1687.0,1,0,0
6.25,9,137.0,1,0,0
35.81,7,473.0,1,0,0
135.7,13,39.0,1,0,0
25.98,20,958.0,1,0,0
69.52,12,181.0,1,0,0
30.03,11,122.0,1,0,0
16.8,14,599.0,1,0,0
20.16,3,53.0,1,0,0
98.46,16,761.0,1,0,0
39.8,21,650.0,1,0,0
23.45,14,480.0,1,0,0
250.2,12,774.0,1,0,0
14.68,16,245.0,1,0,0
22.48,10,1310.0,1,0,0
37.65,1,247.0,1,0,0
32.31,23,129.0,1,0,0
29.24,21,724.0,1,0,0
1.98,8,1764.0,1,0,0
65.82,11,265.0,1,0,0
45.89,15,97.0,1,0,0
6.36,18,579.0,1,0,0
28.7,14,1600.0,1,0,0
17.16,9,202.0,1,0,0
9.69,2,569.0,1,0,0
139.24,16,333.0,1,0,0
496.18,12,141.0,1,0,0
24.92,3,197.0,1,0,0
16.77,17,450.0,1,0,0
33.66,11,262.0,1,0,0
6.44,2,414.0,1,0,0
168.91,14,212.0,1,0,0
18.33,20,922.0,1,0,0
77.05,14,477.0,1,0,0
55.42,8,1049.0,1,0,0
39.08,19,759.0,1,0,0
52.05,2,224.0,1,0,0
28.6,12,366.0,3,0,0
55.63,20,105.0,1,1,0
58.88,0,100.0,1,0,0
9.08,13,586.0,1,0,0
19.07,20,92.0,1,0,0
9.03,5,743.0,1,0,0
7.95,3,215.0,2,0,0
13.29,22,73.0,1,0,0
11.8,23,580.0,1,0,0
29.3,1,1705.0,1,0,0
34.12,14,741.0,1,0,0
126.8,20,962.0,3,0,0
66.85,12,52.0,1,0,0
104.92,9,380.0,1,0,0
6.8,1,819.0,1,0,0
44.12,14,199.0,2,0,0
100.11,23,230.0,1,0,0
92.35,2,155.0,1,0,0
11.36,9,288.0,1,0,0
48.05,8,306.0,1,2,0
2.21,3,263.0,1,0,0
4.72,1,466.0,1,0,0
5.09,12,74.0,3,0,0
29.17,18,596.0,2,1,0
12.33,22,326.0,1,0,0
178.62,20,1236.0,1,0,0
34.9,16,37.0,1,0,0
25.93,9,152.0,1,0,0
17.49,6,210.0,2,0,0
16.99,7,187.0,1,0,0
1.89,11,806.0,1,0,0
55.25,1,173.0,1,0,0
151.93,3,272.0,1,0,0
26.66,11,299.0,1,0,0
19.68,20,381.0,1,0,0
44.93,15,308.0,1,0,0
4.58,23,530.0,1,1,0
219.06,12,1042.0,1,0,0
3.57,14,403.0,1,0,0
17.98,17,328.0,1,0,0
15.92,19,461.0,1,0,0
23.67,18,311.0,1,0,0
23.4,18,408.0,1,0,0
75.28,5,321.0,1,0,0
17.28,6,401.0,1,0,0
344.51,15,367.0,1,0,0
41.59,8,677.0,2,0,0
25.6,10,39.0,2,0,0
60.55,8,248.0,1,1,0
15.52,5,195.0,1,0,0
10.42,16,113.0,1,0,0
72.08,5,460.0,1,0,0
16.11,9,67.0,1,0,0
6.22,1,777.0,1,0,0
8.3,22,884.0,1,0,0
9.15,10,791.0,1,0,0
34.73,11,340.0,1,0,0
93.1,9,912.0,1,1,0
29.86,13,307.0,1,0,0
26.24,3,1220.0,1,0,0
13.51,4,298.0,1,0,0
4.43,18,250.0,1,0,0
11.22,13,886.0,1,0,0
3.81,11,459.0,1,0,0
39.74,13,276.0,2,0,0
81.83,20,511.0,1,0,0
50.53,18,140.0,2,0,0
3.24,22,147.0,1,0,0
24.46,11,805.0,1,0,0
60.61,4,701.0,1,1,0
19.53,17,442.0,1,0,0
21.5,17,739.0,1,0,0
205.51,11,633.0,1,0,0
130.47,11,257.0,1,0,0
13.06,10,97.0,1,0,0
82.25,18,375.0,1,0,0
7.25,1,391.0,1,0,0
50.24,5,538.0,1,0,0
92.55,6,255.0,1,0,0
7.96,15,895.0,1,0,0
21.34,23,134.0,1,0,0
5.92,9,358.0,2,0,0
48.47,12,70.0,1,0,0
209.62,19,536.0,1,0,0
1.26,17,1631.0,1,1,0
13.47,14,649.0,1,0,0
281.39,6,1408.0,1,0,0
12.11,1,232.0,1,1,0
23.21,11,286.0,1,0,0
57.43,6,443.0,1,0,0
13.03,17,559.0,1,0,0
35.84,15,176.0,1,0,0
42.63,4,345.0,1,0,0
13.68,19,89.0,1,0,0
35.79,7,405.0,1,0,0
10.82,2,541.0,1,0,0
12.39,11,710.0,2,0,0
14.95,14,213.0,1,0,0
7.85,16,259.0,1,0,0
16.37,12,555.0,1,0,0
84.92,17,707.0,2,0,0
29.54,22,238.0,2,0,0
95.35,1,1630.0,1,0,0
12.09,19,387.0,1,0,0
28.43,15,803.0,1,0,0
8.12,13,239.0,1,0,0
22.13,21,320.0,1,0,0
15.81,10,972.0,1,0,0
89.49,14,196.0,1,0,0
8.26,17,607.0,1,0,0
36.52,6,378.0,1,0,0
13.17,13,749.0,1,0,0
49.39,14,560.0,1,0,0
90.73,5,525.0,1,0,0
7.27,21,400.0,1,0,0
113.48,23,192.0,2,0,0
16.2,5,811.0,1,0,0
2.97,11,122.0,1,0,0
72.46,6,321.0,1,0,0
29.93,4,984.0,1,0,0
65.45,20,615.0,1,0,0
59.78,15,273.0,2,0,0
20.38,8,609.0,1,0,0
83.04,18,290.0,1,0,0
7.16,6,11.0,1,0,0
41.76,4,223.0,1,0,0
10.53,0,2646.0,1,1,0
50.82,4,1071.0,1,0,0
6.95,1,854.0,2,0,0
89.86,17,519.0,1,0,0
11.23,18,615.0,1,0,0
4.69,20,1110.0,1,0,0
62.22,21,560.0,1,0,0
36.68,9,372.0,1,0,0
3.99,15,317.0,1,0,0
24.39,9,955.0,1,0,0
26.0,11,1153.0,1,0,0
52.8,19,316.0,1,0,0
9.48,15,810.0,2,0,0
44.33,11,484.0,1,0,0
4.47,10,407.0,1,0,0
41.8,22,177.0,1,0,0
61.22,1,209.0,1,0,0
39.16,17,229.0,1,0,0
20.78,15,795.0,1,0,0
7.21,13,302.0,1,0,0
47.99,13,1135.0,2,0,0
29.56,4,626.0,1,0,0
46.64,14,187.0,1,0,0
253.34,0,556.0,1,0,0
5.56,20,412.0,1,0,0
109.04,20,1150.0,1,0,0
140.06,16,922.0,1,0,0
7.69,5,372.0,1,0,0
9.71,12,244.0,1,0,0
63.18,15,730.0,1,0,0
24.92,12,251.0,1,0,0
62.14,20,1057.0,2,0,0
138.93,2,676.0,1,0,0
10.26,19,155.0,1,0,0
46.36,22,645.0,1,0,0
1.11,11,269.0,1,0,0
42.32,16,755.0,1,0,0
53.07,10,885.0,1,0,0
167.66,10,553.0,1,0,0
2.1,1,508.0,1,0,0
16.85,12,445.0,1,0,0
156.61,15,777.0,1,0,0
64.21,9,317.0,1,0,0
14.15,13,237.0,1,0,0
1162.09,20,314.0,1,0,0
162.08,10,1437.0,1,0,0
32.63,4,595.0,1,0,0
21.34,16,1205.0,2,0,0
12.75,16,178.0,2,0,0
36.23,18,531.0,1,0,0
75.94,14,1066.0,1,0,0
23.15,6,1893.0,1,0,0
25.63,12,768.0,1,0,0
27.09,9,58.0,1,0,0
61.83,10,277.0,1,0,0
11.91,10,407.0,1,0,0
3.44,17,451.0,1,0,0
13.37,3,631.0,1,0,0
47.33,4,166.0,2,1,0
15.38,18,698.0,1,0,0
36.05,13,356.0,1,0,0
10.93,4,344.0,1,0,0
20.24,5,220.0,1,0,0
65.73,3,419.0,1,0,0
15.27,22,263.0,3,0,0
424.61,13,815.0,1,0,0
29.15,13,742.0,1,0,0
130.22,21,359.0,3,1,0
5.32,19,414.0,1,0,0
99.08,8,570.0,1,0,0
254.86,8,146.0,1,0,0
46.0,6,178.0,1,0,0
83.54,3,2473.0,1,0,0
6.54,9,274.0,1,0,0
26.61,3,732.0,1,0,0
1.84,17,438.0,3,0,0
13.26,9,567.0,1,0,0
148.0,18,309.0,1,0,0
0.9,8,455.0,1,0,0
27.81,10,587.0,1,0,0
140.76,19,459.0,1,0,0
147.67,20,290.0,1,0,0
21.57,22,516.0,1,0,0
12.76,8,807.0,1,0,0
34.89,10,1420.0,1,0,0
29.77,5,494.0,1,0,0
117.35,8,1505.0,1,0,0
43.03,21,53.0,1,0,0
8.83,21,200.0,1,0,0
38.8,12,407.0,1,0,0
27.66,8,1005.0,1,1,0
54.43,8,1422.0,1,0,0
11.46,11,133.0,1,0,0
28.53,2,560.0,1,0,0
38.29,3,552.0,1,0,0
23.4,11,144.0,1,0,0
47.11,9,123.0,1,0,0
45.98,23,327.0,3,0,0
37.53,19,25.0,1,0,0
145.42,12,561.0,1,0,0
74.7,4,1115.0,2,0,0
40.77,23,747.0,1,0,0
24.15,18,51.0,1,0,0
13.29,21,338.0,1,0,0
13.55,14,646.0,1,0,0
11.49,19,805.0,1,0,0
6.28,7,48.0,1,0,0
17.23,19,117.0,1,0,0
146.27,6,35.0,1,0,0
31.6,11,355.0,1,0,0
7.63,16,332.0,3,0,0
25.54,4,509.0,1,0,0
37.02,4,682.0,1,0,0
23.57,15,698.0,1,0,0
34.96,10,437.0,1,0,0
71.44,15,1746.0,1,0,0
20.75,4,147.0,1,0,0
25.68,10,556.0,1,0,0
40.57,20,986.0,3,1,0
55.95,0,1470.0,1,0,0
18.86,15,1205.0,1,0,0
20.84,19,327.0,1,0,0
257.92,17,766.0,1,0,0
60.57,2,167.0,1,0,0
11.51,16,311.0,1,0,0
106.38,20,507.0,1,0,0
299.17,20,101.0,1,1,0
17.07,3,126.0,1,0,0
44.13,8,157.0,2,1,0
20.81,21,1001.0,1,1,0
199.86,20,280.0,2,0,0
6.72,7,338.0,1,0,0
40.52,17,1576.0,1,0,0
46.28,2,1148.0,1,0,0
22.91,1,1049.0,1,0,0
14.9,1,664.0,1,0,0
56.0,20,345.0,1,0,0
29.63,22,225.0,2,0,0
14.32,10,99.0,1,0,0
106.21,14,569.0,1,0,0
36.38,12,854.0,1,0,0
32.09,20,721.0,1,0,0
114.31,11,534.0,1,0,0
85.31,20,812.0,1,0,0
15.8,17,465.0,1,0,0
30.88,15,1119.0,3,0,0
64.86,23,959.0,1,0,0
355.26,3,1981.0,1,0,0
7.85,15,512.0,3,0,0
36.61,8,423.0,2,0,0
16.68,11,1093.0,1,0,0
8.9,15,262.0,1,0,0
24.69,23,128.0,1,0,0
30.03,15,1028.0,1,0,0
20.46,8,720.0,1,0,0
74.13,13,535.0,1,0,0
13.9,1,246.0,1,0,0
84.58,0,223.0,1,0,0
10.21,14,635.0,1,0,0
40.24,9,435.0,1,0,0
167.07,11,256.0,1,0,0
41.34,7,817.0,3,0,0
14.39,17,395.0,1,0,0
9.6,4,1314.0,1,1,0
15.54,0,345.0,1,0,0
16.91,15,1022.0,1,0,0
34.91,9,844.0,1,0,0
4.19,9,422.0,2,0,0
11.04,18,417.0,1,0,0
42.19,22,514.0,1,0,0
6.79,1,528.0,1,0,0
26.05,6,40.0,1,0,0
13.66,14,615.0,1,0,0
53.38,7,677.0,1,0,0
8.72,22,659.0,3,0,0
111.62,7,199.0,1,0,0
37.4,7,660.0,1,0,0
80.59,9,272.0,1,0,0
35.07,18,955.0,1,0,0
11.91,0,406.0,1,0,0
227.6,20,1346.0,1,0,0
20.38,2,385.0,3,0,0
38.99,13,206.0,1,0,0
10.99,9,414.0,1,0,0
28.19,18,682.0,1,0,0
9.81,23,128.0,1,0,0
14.98,19,183.0,1,0,0
12.87,4,792.0,1,0,0
353.89,13,55.0,1,0,0
37.83,5,1333.0,1,0,0
66.46,0,683.0,1,0,0
7.76,1,362.0,1,0,0
35.06,10,1387.0,1,0,0
184.71,15,457.0,1,0,0
25.97,6,746.0,1,0,0
3.13,15,138.0,1,0,0
44.85,15,228.0,1,0,0
8.42,1,104.0,1,0,0
50.97,3,225.0,2,0,0
76.07,2,389.0,1,0,0
46.05,21,201.0,1,0,0
7.35,10,1509.0,1,0,0
28.38,15,667.0,1,0,0
262.97,18,595.0,1,0,0
46.36,0,300.0,1,0,0
156.31,2,531.0,1,0,0
38.54,3,339.0,1,0,0
31.08,13,306.0,1,0,0
85.34,5,646.0,1,0,0
14.23,16,144.0,1,1,0
133.07,0,856.0,1,0,0
27.02,20,442.0,1,0,0
40.2,7,428.0,1,0,0
18.12,8,252.0,1,0,0
40.22,9,1209.0,2,0,0
55.58,6,302.0,1,0,0
9.97,5,451.0,2,0,0
145.61,13,114.0,1,0,0
156.72,23,774.0,1,1,0
18.79,14,336.0,1,0,0
263.43,6,832.0,1,0,0
41.05,10,605.0,3,0,0
4.76,23,360.0,1,0,0
81.33,15,620.0,1,0,0
59.54,12,593.0,1,1,0
121.53,12,311.0,1,0,0
38.78,20,603.0,1,0,0
91.4,0,785.0,2,0,0
106.62,7,141.0,1,0,0
48.75,1,157.0,1,0,0
6.22,9,152.0,1,0,0
11.25,1,1412.0,1,0,0
39.48,0,253.0,1,0,0
7.62,21,220.0,1,0,0
12.93,19,235.0,3,1,0
96.87,20,930.0,1,0,0
3.95,21,405.0,1,0,0
22.81,13,953.0,1,0,0
65.27,6,215.0,1,0,0
45.8,21,715.0,1,1,0
59.19,3,113.0,1,0,0
7.14,15,380.0,2,0,0
292.14,15,117.0,1,0,0
86.42,23,292.0,1,0,0
15.94,13,729.0,1,0,0
62.35,7,2075.0,1,0,0
19.3,16,1641.0,1,0,0
136.17,14,480.0,1,0,0
11.35,22,586.0,1,0,0
19.75,3,839.0,1,0,0
197.98,1,576.0,1,0,0
58.17,3,1029.0,1,0,0
19.14,14,496.0,1,0,0
14.3,5,849.0,1,0,0
31.85,22,593.0,1,0,0
40.84,4,383.0,1,0,0
23.0,18,202.0,1,0,0
222.57,19,167.0,1,0,0
112.53,21,131.0,2,0,0
47.06,6,1284.0,1,0,0
5.3,13,400.0,2,0,0
50.79,13,368.0,2,0,0
9.77,7,167.0,2,0,0
9.45,5,968.0,1,0,0
170.36,16,1776.0,1,0,0
25.22,0,1290.0,1,0,0
58.12,1,407.0,1,0,0
47.59,14,64.0,1,0,0
17.51,1,221.0,1,0,0
15.9,16,735.0,1,0,0
26.43,20,935.0,1,0,0
23.05,12,485.0,1,1,0
2.17,20,273.0,2,0,0
9.62,18,718.0,2,0,0
25.22,1,278.0,1,0,0
55.37,13,407.0,1,0,0
29.16,14,356.0,2,0,0
20.59,21,1112.0,1,0,0
10.57,10,444.0,1,0,0
9.66,4,546.0,2,0,0
15.75,9,317.0,1,0,0
12.08,11,61.0,1,0,0
16.01,10,551.0,1,0,0
38.23,8,157.0,1,0,0
9.72,23,476.0,1,0,0
8.27,1,231.0,1,0,0
21.09,11,1140.0,1,0,0
35.01,3,217.0,1,0,0
68.69,2,408.0,1,0,0
32.65,13,860.0,1,0,0
47.97,11,540.0,1,0,0
12.27,1,1304.0,1,0,0
109.34,16,176.0,1,0,0
50.84,15,1366.0,3,1,0
9.62,14,119.0,3,0,0
50.06,5,237.0,1,0,0
22.11,21,360.0,2,0,0
44.43,23,451.0,1,0,0
6.51,7,1017.0,2,0,0
37.19,19,231.0,1,0,0
26.75,22,320.0,1,0,0
94.58,17,529.0,1,0,0
23.07,14,1015.0,1,0,0
2.47,19,677.0,1,0,0
36.51,17,869.0,1,0,0
30.5,22,154.0,1,0,0
41.18,5,472.0,1,0,0
32.73,4,568.0,1,0,0
5.16,20,369.0,1,0,0
60.49,9,1350.0,1,0,0
17.91,6,937.0,2,0,0
133.15,15,190.0,1,0,0
39.17,8,560.0,2,0,0
14.69,21,891.0,1,0,0
90.89,21,549.0,1,0,0
135.91,17,208.0,1,0,0
15.15,23,833.0,1,0,0
35.11,0,1245.0,1,0,0
2.45,7,1392.0,1,0,0
10.79,4,340.0,1,0,0
24.85,4,55.0,1,0,0
9.29,22,254.0,1,0,0
133.57,15,80.0,1,0,0
25.4,18,346.0,1,0,0
6.24,8,265.0,1,0,0
92.51,18,44.0,2,0,0
9.1,3,618.0,1,0,0
97.43,13,353.0,1,1,0
13.68,16,585.0,1,0,0
40.36,17,666.0,1,0,0
26.3,22,594.0,1,0,0
20.21,17,138.0,1,0,0
91.16,20,717.0,3,1,0
41.94,9,773.0,2,0,0
2.69,19,432.0,1,0,0
18.69,15,400.0,1,0,0
183.01,11,578.0,1,1,0
46.31,7,283.0,1,0,0
9.61,4,691.0,1,0,0
59.24,11,400.0,1,0,0
38.61,10,1399.0,1,0,0
7.5,13,919.0,1,0,0
13.04,11,772.0,3,0,0
60.69,20,152.0,2,0,0
41.08,12,1303.0,1,0,0
91.51,11,459.0,1,0,0
11.06,8,771.0,1,0,0
77.43,8,510.0,2,0,0
333.48,10,344.0,1,0,1
72.82,1,160.0,2,0,0
39.87,21,386.0,1,0,0
131.15,6,670.0,1,0,0
17.76,9,604.0,2,0,0
2.28,1,419.0,1,0,0
17.5,23,1063.0,1,0,0
1.68,6,572.0,1,0,0
55.87,19,125.0,1,0,0
84.64,17,257.0,1,0,0
13.69,13,630.0,1,0,0
6.96,5,318.0,1,0,0
26.66,9,89.0,2,0,0
24.97,12,427.0,1,0,0
21.42,18,316.0,1,0,0
15.18,20,1084.0,1,0,0
6.74,9,110.0,1,0,0
9.63,15,285.0,1,0,0
7.39,15,328.0,3,0,0
24.26,10,526.0,1,0,0
84.2,9,985.0,1,0,0
4.07,16,518.0,1,0,0
30.91,20,910.0,1,0,0
5.84,0,84.0,1,0,0
11.68,1,650.0,1,0,0
38.07,7,515.0,1,0,0
3.16,0,69.0,2,0,0
13.88,4,34.0,1,0,0
110.48,23,654.0,1,0,0
27.93,3,511.0,3,0,0
2.89,19,392.0,1,0,0
80.53,23,968.0,2,0,0
22.93,3,454.0,1,0,0
8.91,18,362.0,1,0,0
14.75,13,638.0,1,0,0
28.03,23,321.0,1,0,0
120.14,11,820.0,1,0,0
22.54,0,410.0,1,0,0
15.08,5,1239.0,1,0,0
35.4,21,597.0,1,1,0
2.86,6,617.0,1,0,0
9.43,11,224.0,1,0,0
24.96,12,298.0,1,0,0
2.86,5,482.0,1,0,0
23.96,9,555.0,1,0,0
35.17,16,271.0,1,0,0
15.88,3,697.0,1,0,0
12.2,1,646.0,1,0,0
130.08,5,307.0,1,0,0
32.24,18,352.0,1,0,0
28.13,19,553.0,1,0,0
20.98,7,600.0,1,0,0
34.93,14,833.0,1,0,0
88.52,19,683.0,1,0,0
95.43,4,142.0,1,0,0
13.7,15,359.0,1,0,0
20.93,2,532.0,1,0,0
62.9,20,507.0,1,0,0
25.62,20,363.0,1,0,0
36.09,1,572.0,1,0,0
68.27,16,680.0,1,0,0
19.87,14,538.0,1,0,0
40.53,1,878.0,2,0,0
18.43,12,187.0,1,0,0
80.05,14,754.0,1,0,0
76.24,19,101.0,1,0,0
152.62,14,362.0,1,0,0
20.02,4,287.0,1,0,0
34.83,16,1647.0,1,0,0
380.84,1,377.0,1,0,0
4.47,2,411.0,1,0,0
215.72,10,191.0,1,0,0
11.07,4,646.0,1,1,0
113.28,6,95.0,1,0,0
476.87,0,275.0,1,0,0
97.57,0,499.0,1,0,0
22.33,9,297.0,1,0,0
42.49,15,402.0,1,0,0
1.08,13,546.0,1,0,0
15.87,8,864.0,1,0,0
33.18,12,792.0,1,0,0
24.92,20,228.0,1,0,0
4.81,0,129.0,1,0,0
31.47,11,326.0,1,0,0
80.72,22,162.0,2,0,0
14.8,19,1729.0,1,0,0
12.66,16,350.0,1,0,0
7.41,18,358.0,1,0,0
123.82,3,73.0,2,0,0
30.2,0,695.0,2,0,0
59.27,8,668.0,1,0,0
35.16,17,134.0,2,0,0
26.9,3,303.0,1,0,0
61.75,8,583.0,1,0,0
55.96,20,190.0,1,0,0
30.58,7,117.0,1,0,0
32.2,14,266.0,1,0,0
43.07,16,206.0,1,0,0
37.79,2,329.0,1,1,0
17.11,10,148.0,1,0,0
53.67,21,82.0,1,0,0
11.64,1,536.0,1,0,0
42.46,13,212.0,1,0,0
37.98,1,1170.0,1,0,0
66.02,2,638.0,1,0,0
67.55,9,460.0,1,0,0
13.93,16,256.0,1,0,0
477.92,10,454.0,1,0,0
16.21,5,500.0,1,0,0
77.9,4,405.0,1,0,0
3.79,3,1159.0,1,0,0
7.45,8,325.0,1,0,0
10.86,6,547.0,2,0,0
33.28,0,57.0,1,0,0
44.66,12,782.0,1,0,0
2.3,14,196.0,1,0,0
36.05,4,1219.0,1,0,0
13.77,12,585.0,1,0,0
19.13,23,195.0,1,0,0
38.6,21,49.0,2,0,0
330.15,5,229.0,1,0,0
283.63,18,529.0,1,0,0
143.32,23,355.0,1,0,0
49.75,3,222.0,1,0,0
225.9,9,534.0,1,0,0
136.69,23,538.0,1,0,0
4.63,5,663.0,1,0,0
7.76,3,390.0,1,0,0
27.94,7,251.0,3,0,0
14.05,22,900.0,2,0,0
47.47,8,722.0,1,0,0
172.89,6,727.0,1,1,0
36.91,6,489.0,1,0,0
24.47,14,343.0,1,0,0
5.16,8,132.0,1,0,0
26.41,15,207.0,1,0,0
5.85,12,674.0,1,0,0
