City,Plan,Channel,SignupDate,AnnualIncome,Sessions,AvgBasket,Churn
CITY_152,plus,web,2024-05-31,22526.0,4,16.76,0
CITY_165,basic,web,2024-07-16,41880.0,4,11.84,1
CITY_039,plus,app,2023-05-02,21805.0,5,5.51,0
CITY_025,basic,web,2023-12-13,25192.0,9,38.79,1
CITY_064,pro,web,2023-08-16,12725.0,4,40.65,1
CITY_024,basic,web,2023-04-04,,8,8.89,0
CITY_018,basic,web,2024-09-13,19355.0,4,5.61,1
CITY_067,plus,app,2024-06-13,34185.0,6,9.62,0
CITY_053,basic,app,2024-12-01,12291.0,3,41.15,1
CITY_039,basic,web,2024-03-12,24208.0,8,33.31,0
CITY_016,plus,web,2023-11-01,12291.0,4,22.16,0
CITY_080,basic,app,2024-12-06,17569.0,10,30.68,1
CITY_109,plus,phone,2024-07-29,12175.0,5,17.03,0
CITY_025,basic,app,2024-04-08,34505.0,4,37.29,0
CITY_064,pro,app,2023-11-17,12508.0,4,38.95,1
CITY_048,plus,app,2023-04-23,34619.0,4,27.17,1
CITY_070,basic,app,2023-09-13,14664.0,10,21.85,1
CITY_072,basic,web,2023-12-05,,9,36.46,1
CITY_178,plus,web,2023-08-06,32723.0,4,6.67,0
CITY_122,basic,web,2023-08-25,19161.0,6,24.37,0
CITY_120,basic,web,2024-08-30,27450.0,7,11.05,1
CITY_146,basic,web,2024-10-31,30794.0,5,33.23,0
CITY_108,basic,phone,2023-11-18,23308.0,8,13.43,1
CITY_147,pro,web,2023-10-28,41098.0,5,19.09,0
CITY_032,basic,app,2024-01-23,36311.0,9,21.7,0
CITY_048,basic,app,2023-03-24,46923.0,4,6.63,1
CITY_176,pro,web,2024-06-25,,6,23.99,0
CITY_073,basic,app,2024-06-06,20480.0,5,37.39,1
CITY_103,plus,web,2023-11-27,15978.0,8,23.1,0
CITY_014,plus,web,2023-06-16,36316.0,1,59.89,1
CITY_066,basic,web,2024-06-22,13531.0,5,19.34,1
CITY_070,plus,web,2024-06-01,35202.0,3,9.86,0
CITY_038,basic,web,2023-07-31,77698.0,6,3.28,0
CITY_037,basic,web,2023-09-13,30655.0,7,61.25,1
CITY_128,basic,web,2024-11-07,21326.0,10,30.77,0
CITY_060,basic,app,2023-07-03,33024.0,6,59.78,1
CITY_176,basic,phone,2024-02-23,21165.0,7,19.18,0
CITY_001,pro,app,2023-07-16,,7,18.6,0
CITY_107,basic,app,2023-12-15,31759.0,3,5.71,0
CITY_157,pro,app,2024-01-07,20475.0,5,6.37,0
CITY_130,plus,app,2023-08-25,15131.0,4,16.37,0
CITY_108,basic,web,2024-01-30,54380.0,14,24.49,0
CITY_146,plus,web,2023-04-21,21622.0,8,53.1,1
CITY_080,plus,app,2024-05-23,49075.0,5,23.77,0
CITY_160,plus,app,2023-04-08,44073.0,5,24.83,1
CITY_118,plus,app,2023-12-01,43083.0,7,23.83,0
CITY_167,plus,app,2023-10-22,54931.0,9,17.7,1
CITY_014,pro,phone,2023-01-26,19959.0,4,64.77,1
CITY_168,basic,web,2023-07-10,23769.0,8,28.58,1
CITY_158,plus,phone,2023-11-14,23110.0,9,24.93,0
CITY_117,basic,web,2024-05-08,44290.0,7,11.91,0
CITY_136,basic,web,2024-10-11,17007.0,4,15.42,0
CITY_059,basic,web,2023-04-22,38246.0,12,4.14,1
CITY_050,basic,web,2023-02-01,16519.0,6,10.61,0
CITY_083,plus,web,2024-08-04,19657.0,7,113.9,0
CITY_070,basic,web,2024-04-05,33225.0,7,16.3,0
CITY_132,basic,web,2024-03-18,34588.0,6,24.57,0
CITY_023,plus,web,2024-09-20,30541.0,4,51.6,0
CITY_125,basic,app,2023-01-21,17106.0,2,43.6,1
CITY_029,basic,web,2023-12-31,,6,23.99,0
CITY_128,basic,app,2023-07-10,59352.0,4,30.71,1
CITY_120,basic,app,2024-10-24,49583.0,7,25.75,1
CITY_115,basic,app,2024-07-24,13571.0,8,19.76,0
CITY_099,basic,web,2024-05-26,14426.0,7,32.44,1
CITY_027,plus,app,2023-09-30,,5,16.65,0
CITY_121,plus,web,2023-10-30,111602.0,1,38.18,0
CITY_103,basic,app,2024-03-04,48634.0,3,15.46,0
CITY_068,pro,web,2024-09-18,30505.0,7,61.41,0
CITY_052,basic,phone,2023-11-15,27366.0,5,31.51,1
CITY_062,plus,web,2024-11-08,16962.0,3,9.5,1
CITY_099,plus,phone,2024-03-05,42460.0,6,18.82,0
CITY_013,pro,web,2023-07-27,18947.0,8,32.04,1
CITY_088,basic,web,2024-09-13,19725.0,4,37.84,1
CITY_086,plus,web,2024-06-17,24480.0,7,15.57,1
CITY_037,plus,app,2023-12-07,,7,8.87,0
CITY_162,plus,app,2024-07-09,23534.0,5,14.82,0
CITY_064,basic,phone,2024-04-13,27252.0,4,39.64,0
CITY_018,plus,web,2024-02-09,71468.0,9,22.07,0
CITY_162,basic,web,2023-08-23,28192.0,5,24.65,1
CITY_102,basic,web,2024-06-17,17452.0,8,15.53,0
CITY_158,pro,app,2024-01-24,66990.0,4,34.14,0
CITY_104,basic,web,2023-01-20,23240.0,6,27.58,0
CITY_071,basic,phone,2023-10-03,7624.0,4,21.42,1
CITY_110,plus,web,2024-03-07,22817.0,4,25.2,0
CITY_179,plus,web,2023-12-24,24084.0,5,33.31,1
CITY_028,basic,app,2023-12-16,21368.0,9,33.02,1
CITY_144,basic,app,2023-03-19,40723.0,12,19.1,0
CITY_058,plus,app,2024-11-14,38025.0,5,37.9,0
CITY_177,pro,app,2024-04-12,22040.0,8,20.82,0
CITY_018,pro,app,2023-09-03,47393.0,6,281.9,1
CITY_100,basic,web,2024-02-05,41706.0,3,89.5,1
CITY_098,basic,web,2024-11-24,27162.0,8,103.82,1
CITY_150,basic,app,2024-11-09,24876.0,7,8.38,0
CITY_070,basic,web,2023-08-28,28451.0,9,31.37,1
CITY_169,plus,web,2024-05-07,29948.0,10,70.78,1
CITY_017,basic,phone,2024-07-09,12524.0,5,4.29,1
CITY_019,basic,web,2023-11-04,24937.0,6,32.17,1
CITY_046,plus,app,2023-03-11,14578.0,4,36.36,1
CITY_126,basic,web,2023-01-11,33284.0,6,24.21,0
CITY_018,basic,web,2023-02-27,21514.0,4,35.95,0
CITY_119,plus,web,2024-01-08,22548.0,6,12.91,1
CITY_000,basic,web,2023-07-21,17535.0,12,72.93,0
CITY_049,plus,app,2023-02-08,30796.0,3,37.02,0
CITY_026,plus,app,2023-06-04,18489.0,4,16.34,0
CITY_008,plus,app,2023-08-12,14111.0,4,12.12,1
CITY_071,pro,web,2023-05-18,23105.0,5,17.6,0
CITY_046,plus,web,2023-04-24,22187.0,12,30.26,0
CITY_056,basic,app,2023-04-16,11780.0,5,40.75,1
CITY_030,basic,web,2023-03-22,,8,47.69,1
CITY_128,basic,app,2024-12-19,26951.0,5,23.37,1
CITY_166,plus,web,2024-10-17,30032.0,6,22.19,0
CITY_104,basic,web,2023-07-23,42351.0,5,73.88,1
CITY_141,pro,phone,2023-12-04,35706.0,6,34.33,0
CITY_086,plus,web,2023-10-31,15690.0,8,17.04,0
CITY_091,basic,web,2023-03-10,29375.0,4,5.27,0
CITY_172,basic,web,2024-09-30,15622.0,9,36.88,1
CITY_103,plus,web,2023-04-27,,2,20.7,0
CITY_020,pro,web,2024-12-16,24103.0,6,46.35,0
CITY_000,plus,web,2024-11-19,16776.0,3,11.79,1
CITY_029,basic,app,2024-08-19,18079.0,8,28.51,1
CITY_141,basic,web,2024-08-06,27187.0,8,5.33,0
CITY_170,plus,web,2023-08-04,89743.0,5,17.11,0
CITY_046,basic,phone,2023-04-09,47959.0,5,19.33,1
CITY_001,pro,phone,2024-05-15,16626.0,7,28.53,0
CITY_145,plus,app,2024-08-06,,11,72.14,1
CITY_158,basic,web,2024-01-09,149789.0,6,14.98,0
CITY_161,plus,web,2023-12-26,32201.0,5,21.09,1
CITY_060,plus,app,2024-07-07,20382.0,8,39.29,0
CITY_059,pro,web,2024-11-29,22000.0,10,100.1,0
CITY_114,plus,web,2023-04-04,29472.0,6,23.51,1
CITY_030,plus,web,2023-02-08,27129.0,10,22.6,1
CITY_133,basic,web,2024-12-05,5690.0,1,20.56,1
CITY_006,plus,app,2024-03-23,21888.0,8,35.8,1
CITY_082,plus,web,2023-03-10,19017.0,4,16.8,0
CITY_155,basic,app,2024-10-25,80890.0,8,13.58,0
CITY_121,basic,phone,2024-10-09,39890.0,4,39.51,0
CITY_176,basic,app,2024-05-06,24537.0,7,32.93,0
CITY_172,plus,app,2023-03-30,46714.0,6,28.1,0
CITY_120,basic,app,2024-07-10,21897.0,10,19.27,0
CITY_095,basic,web,2024-04-06,32556.0,7,44.05,0
CITY_156,basic,web,2024-01-01,35543.0,9,77.37,1
CITY_145,pro,phone,2023-06-30,45082.0,3,68.41,0
CITY_069,basic,phone,2024-10-21,18836.0,6,84.41,1
CITY_173,basic,web,2023-04-27,,3,38.95,1
CITY_015,basic,web,2024-12-23,28556.0,3,19.91,1
CITY_166,basic,app,2023-12-15,,3,15.71,1
CITY_168,plus,web,2023-12-03,30557.0,5,36.42,1
CITY_118,basic,app,2023-12-17,86043.0,5,17.97,0
CITY_077,plus,app,2023-10-15,27910.0,5,38.98,1
CITY_091,basic,web,2023-11-09,27812.0,2,12.43,0
CITY_159,basic,app,2023-03-09,26068.0,6,70.68,1
CITY_145,plus,web,2023-09-23,12453.0,8,13.39,0
CITY_014,basic,phone,2023-01-03,,10,60.77,1
CITY_041,basic,app,2023-02-15,68855.0,7,20.31,0
CITY_163,basic,phone,2024-05-23,16592.0,3,13.23,0
CITY_173,basic,web,2024-05-23,25276.0,6,13.05,0
CITY_019,basic,web,2024-05-30,37230.0,5,80.86,1
CITY_157,basic,web,2023-10-01,40062.0,9,4.62,0
CITY_008,basic,web,2023-01-14,34810.0,6,69.41,1
CITY_149,basic,app,2024-06-12,14227.0,5,13.34,1
CITY_161,basic,web,2023-04-05,36992.0,6,62.0,1
CITY_168,pro,web,2023-08-12,6445.0,5,45.3,0
CITY_009,basic,phone,2023-09-17,12960.0,6,26.95,1
CITY_086,basic,web,2023-06-07,51177.0,4,19.48,1
CITY_062,plus,app,2023-08-24,39582.0,5,10.26,0
CITY_147,basic,app,2024-01-24,9611.0,9,21.43,1
CITY_049,basic,web,2023-04-03,45112.0,6,49.15,1
CITY_036,pro,web,2024-03-10,11215.0,9,7.88,0
CITY_164,basic,app,2023-09-06,12947.0,3,12.79,1
CITY_175,basic,app,2023-07-08,19005.0,7,34.23,1
CITY_023,plus,web,2023-11-22,37210.0,3,24.31,1
CITY_111,basic,app,2024-06-17,17722.0,4,14.49,0
CITY_029,plus,web,2023-03-15,25173.0,3,49.6,1
CITY_171,basic,web,2024-06-17,24473.0,7,42.42,1
CITY_035,basic,web,2024-05-22,12747.0,6,16.73,0
CITY_045,basic,web,2024-09-09,25935.0,9,41.46,0
CITY_079,plus,web,2024-03-24,31005.0,3,31.86,0
CITY_047,basic,phone,2023-05-09,29538.0,8,11.77,0
CITY_137,basic,app,2024-03-01,36310.0,9,24.9,0
CITY_166,plus,web,2023-04-06,28570.0,2,13.81,0
CITY_147,basic,app,2024-10-05,34712.0,6,21.97,1
CITY_153,plus,app,2024-05-15,20188.0,3,25.65,0
CITY_044,pro,web,2024-04-11,33929.0,9,32.25,0
CITY_111,plus,app,2023-06-04,14306.0,10,21.11,1
CITY_028,basic,web,2024-04-25,20435.0,6,52.41,1
CITY_122,basic,app,2023-12-01,11849.0,2,7.54,1
CITY_005,plus,web,2024-11-24,44896.0,5,10.16,1
CITY_035,basic,web,2024-11-15,14154.0,8,17.73,0
CITY_121,basic,app,2024-04-26,17189.0,7,25.78,0
CITY_062,basic,web,2024-06-22,38261.0,9,5.69,0
CITY_092,basic,web,2024-12-20,40781.0,4,8.54,1
CITY_053,pro,web,2023-12-12,44448.0,9,19.82,0
CITY_069,plus,web,2023-09-12,,3,31.57,0
CITY_013,basic,web,2024-01-11,25343.0,2,44.84,1
CITY_127,basic,web,2024-04-27,,5,8.44,1
CITY_118,plus,app,2023-10-23,48115.0,11,13.79,1
CITY_005,basic,app,2023-11-22,,7,24.98,1
CITY_083,basic,app,2024-10-16,15091.0,8,26.52,1
CITY_007,plus,phone,2024-07-17,10129.0,6,16.22,1
CITY_078,basic,app,2023-08-23,,8,17.44,1
CITY_006,basic,web,2024-10-06,20454.0,7,10.39,1
CITY_145,basic,app,2023-02-17,31273.0,4,44.91,1
CITY_121,plus,phone,2024-01-10,35091.0,6,7.9,0
CITY_020,basic,web,2024-02-15,16007.0,6,76.81,0
CITY_068,basic,web,2023-10-22,32675.0,9,20.07,0
CITY_098,plus,web,2024-01-04,16196.0,9,18.11,0
CITY_087,pro,web,2023-06-02,44673.0,5,7.44,0
CITY_062,plus,web,2024-10-14,21315.0,10,26.71,0
CITY_151,pro,web,2023-06-20,12613.0,7,12.2,0
CITY_068,basic,web,2024-11-25,39101.0,3,30.51,0
CITY_079,basic,phone,2024-07-01,56921.0,9,14.89,0
CITY_123,plus,app,2024-06-13,15027.0,5,15.14,1
CITY_161,plus,phone,2023-12-29,22211.0,6,23.42,0
CITY_151,basic,web,2024-09-20,33778.0,4,36.67,1
CITY_149,basic,phone,2024-06-25,37013.0,9,12.64,0
CITY_086,basic,app,2024-09-02,21991.0,9,23.66,0
CITY_087,pro,web,2023-10-03,51351.0,5,7.53,0
CITY_024,basic,web,2024-04-25,,4,12.41,0
CITY_026,basic,web,2024-01-23,67871.0,7,23.14,0
CITY_038,plus,app,2023-01-14,16522.0,6,21.15,0
CITY_098,basic,web,2024-08-03,25570.0,7,8.02,1
CITY_004,pro,app,2024-03-28,33244.0,7,16.55,0
CITY_177,basic,app,2023-04-22,11272.0,4,24.46,1
CITY_004,basic,web,2023-11-01,47690.0,5,32.5,1
CITY_127,plus,web,2023-04-17,58146.0,12,10.76,0
CITY_010,pro,phone,2023-10-21,25198.0,2,12.98,1
CITY_112,basic,phone,2023-05-24,16521.0,5,63.97,1
CITY_157,basic,web,2023-03-11,91638.0,9,39.37,0
CITY_085,pro,app,2024-07-16,58552.0,5,20.07,0
CITY_023,basic,app,2023-10-02,46880.0,8,24.38,1
CITY_075,plus,app,2023-10-13,44713.0,5,15.34,0
CITY_045,basic,app,2023-05-28,32754.0,5,23.43,0
CITY_026,pro,app,2024-12-20,10158.0,7,29.34,0
CITY_156,pro,web,2024-09-13,87720.0,4,17.01,1
CITY_030,basic,app,2023-09-28,22651.0,6,63.49,1
CITY_095,basic,app,2023-03-11,62873.0,4,58.77,1
CITY_061,plus,app,2024-03-04,11721.0,7,25.35,0
CITY_073,plus,web,2024-10-02,59621.0,5,8.9,0
CITY_067,basic,web,2023-01-27,,1,48.81,1
CITY_073,basic,phone,2024-04-14,35229.0,5,6.67,1
CITY_103,pro,web,2024-03-27,20354.0,9,62.65,0
CITY_106,basic,phone,2023-10-11,10730.0,4,18.15,1
CITY_002,basic,phone,2023-07-05,23656.0,7,28.33,1
CITY_107,plus,app,2023-11-17,,5,8.93,0
CITY_085,plus,web,2024-05-14,38671.0,10,31.46,1
CITY_122,basic,app,2024-07-19,32192.0,10,55.09,1
CITY_042,pro,web,2023-06-20,27779.0,4,78.75,1
CITY_024,basic,app,2024-07-13,21787.0,4,19.7,1
CITY_008,plus,web,2023-08-17,17652.0,1,46.58,1
CITY_157,basic,web,2024-04-16,22336.0,3,8.88,1
CITY_059,basic,app,2024-09-25,19211.0,3,19.11,0
CITY_142,plus,app,2024-09-16,,7,18.24,1
CITY_094,basic,app,2024-12-13,21690.0,10,43.85,1
CITY_047,pro,app,2024-08-24,20110.0,6,12.01,0
CITY_076,basic,phone,2024-08-09,25432.0,9,19.57,0
CITY_171,basic,web,2024-07-06,19152.0,8,9.95,0
CITY_109,plus,app,2023-03-12,41235.0,5,10.37,0
CITY_166,basic,web,2023-12-28,28905.0,6,19.6,1
CITY_082,pro,web,2023-10-13,18825.0,7,36.64,1
CITY_108,basic,web,2023-12-26,9946.0,7,85.37,1
CITY_177,basic,phone,2023-01-17,81138.0,4,14.1,1
CITY_172,plus,web,2024-12-24,41798.0,8,12.99,0
CITY_166,plus,web,2024-02-25,14255.0,7,40.58,0
CITY_030,basic,web,2024-08-10,42994.0,7,7.91,0
CITY_084,pro,app,2024-08-28,9604.0,6,7.99,1
CITY_077,basic,app,2023-06-26,14476.0,5,71.99,1
CITY_071,pro,app,2023-07-17,39044.0,8,6.84,0
CITY_102,plus,web,2023-06-11,39276.0,3,27.87,0
CITY_102,pro,app,2023-11-27,56217.0,3,31.6,0
CITY_101,plus,web,2024-05-15,13850.0,9,14.82,1
CITY_077,basic,app,2024-05-06,30227.0,3,16.88,0
CITY_039,basic,phone,2023-10-19,42184.0,2,16.53,0
CITY_023,basic,app,2024-03-15,25939.0,6,39.46,1
CITY_158,pro,app,2024-02-14,18802.0,2,21.4,1
CITY_015,plus,phone,2023-09-10,23986.0,9,30.55,0
CITY_001,plus,web,2023-01-11,,5,30.15,1
CITY_141,basic,app,2023-05-26,45570.0,6,33.37,1
CITY_160,basic,app,2024-08-26,25766.0,6,45.22,0
CITY_102,basic,app,2024-07-25,16658.0,4,11.58,1
CITY_068,basic,app,2024-03-11,31841.0,6,28.14,1
CITY_173,basic,phone,2023-10-26,27843.0,10,49.7,1
CITY_100,plus,web,2023-07-31,37242.0,5,17.08,0
CITY_040,plus,app,2023-07-25,28224.0,4,17.57,0
CITY_038,basic,app,2024-11-18,52538.0,7,10.39,0
CITY_157,plus,phone,2023-12-04,32089.0,5,38.49,0
CITY_121,plus,web,2024-06-05,17294.0,12,22.95,0
CITY_171,plus,app,2024-07-17,19185.0,5,22.18,1
CITY_077,basic,app,2023-02-09,61127.0,1,12.79,0
CITY_122,plus,phone,2024-01-25,,7,17.76,0
CITY_074,plus,web,2023-06-25,21139.0,7,81.71,0
CITY_008,plus,app,2024-05-29,32182.0,4,21.55,0
CITY_124,plus,app,2024-08-10,35825.0,4,54.96,1
CITY_066,plus,phone,2024-01-31,23933.0,6,32.34,1
CITY_144,plus,web,2024-06-29,18289.0,4,9.78,0
CITY_044,basic,web,2024-11-23,13966.0,3,10.37,1
CITY_092,plus,phone,2024-12-05,22437.0,6,13.28,1
CITY_119,pro,phone,2023-09-14,24096.0,8,7.98,0
CITY_042,basic,app,2024-07-31,46612.0,9,21.21,0
CITY_015,basic,web,2024-04-11,24857.0,5,5.2,1
CITY_159,basic,web,2024-01-17,23384.0,6,22.17,1
CITY_021,basic,web,2024-05-17,47549.0,3,63.15,0
CITY_061,basic,web,2023-05-16,24151.0,7,57.73,1
CITY_049,plus,web,2023-12-26,21081.0,5,42.06,1
CITY_054,basic,phone,2023-10-18,33523.0,9,38.52,1
CITY_016,basic,app,2023-04-01,20730.0,3,21.21,0
CITY_071,basic,app,2023-06-23,30322.0,11,31.27,0
CITY_067,plus,web,2023-02-22,18775.0,6,14.76,1
CITY_148,pro,phone,2023-06-15,31321.0,6,6.34,0
CITY_092,basic,app,2023-06-08,32044.0,10,10.1,0
CITY_010,basic,app,2024-02-01,25054.0,4,7.2,1
CITY_019,plus,web,2023-10-17,19291.0,5,21.48,0
CITY_097,plus,phone,2024-08-28,34166.0,3,54.97,0
CITY_041,basic,web,2023-06-11,34087.0,5,24.03,0
CITY_032,pro,app,2024-02-11,,3,9.39,0
CITY_000,plus,web,2024-10-01,25160.0,7,30.62,0
CITY_115,plus,web,2023-04-19,,10,22.26,1
CITY_065,pro,web,2024-11-16,38515.0,8,6.64,0
CITY_135,basic,app,2024-03-25,28671.0,9,13.51,0
CITY_165,plus,app,2023-02-07,41252.0,14,10.4,0
CITY_127,plus,phone,2024-04-16,23034.0,4,12.31,0
CITY_023,basic,web,2024-02-19,9228.0,4,70.05,1
CITY_044,basic,phone,2024-06-22,26987.0,5,10.28,1
CITY_152,basic,app,2023-09-08,23996.0,3,13.56,1
CITY_068,pro,phone,2024-10-22,29433.0,5,22.32,0
CITY_030,plus,web,2024-12-03,23653.0,5,64.6,0
CITY_175,pro,web,2023-01-06,64324.0,10,10.92,0
CITY_063,basic,app,2023-09-16,,2,5.59,1
CITY_030,basic,web,2024-07-08,22418.0,4,9.72,1
CITY_005,pro,web,2023-05-22,21606.0,8,7.06,0
CITY_035,pro,app,2023-05-12,23553.0,3,12.05,0
CITY_162,plus,web,2023-02-11,31808.0,6,18.56,0
CITY_088,plus,web,2023-08-05,47687.0,6,138.28,0
CITY_067,basic,phone,2023-11-19,22959.0,8,18.96,0
CITY_173,plus,phone,2024-02-06,28104.0,3,55.97,1
CITY_068,plus,web,2024-02-15,70549.0,3,70.97,0
CITY_026,basic,app,2024-11-26,18177.0,8,27.83,0
CITY_150,plus,app,2023-02-03,20890.0,6,68.8,1
CITY_032,basic,app,2024-12-15,27912.0,4,149.95,1
CITY_083,plus,web,2023-03-04,30184.0,8,29.34,0
CITY_126,basic,web,2024-10-15,24646.0,5,6.8,0
CITY_165,pro,web,2024-02-16,18658.0,3,28.53,1
CITY_101,basic,web,2024-10-13,,3,35.46,0
CITY_147,basic,app,2023-01-09,15437.0,3,22.65,0
CITY_172,plus,app,2024-02-27,17828.0,9,9.12,0
CITY_028,pro,web,2024-04-29,70977.0,3,59.13,0
CITY_058,basic,web,2024-09-30,19897.0,7,23.12,0
CITY_148,plus,app,2024-05-03,19362.0,8,13.43,0
CITY_142,basic,app,2024-12-01,39674.0,4,8.41,0
CITY_097,plus,web,2024-11-16,12140.0,7,9.64,0
CITY_126,basic,app,2024-08-08,18671.0,6,2.54,1
CITY_109,basic,web,2024-02-01,9134.0,4,23.1,1
CITY_089,basic,web,2024-04-18,48718.0,6,15.14,0
CITY_051,basic,web,2024-03-25,34826.0,7,8.55,0
CITY_142,plus,app,2024-03-20,76037.0,2,39.7,0
CITY_007,pro,app,2024-08-21,11374.0,5,37.83,1
CITY_170,basic,phone,2024-01-29,35936.0,3,25.44,0
CITY_163,basic,app,2024-05-05,19850.0,8,6.78,0
CITY_028,plus,web,2024-10-04,43760.0,6,35.26,0
CITY_120,basic,web,2024-06-09,52163.0,10,11.63,0
CITY_112,pro,phone,2024-12-25,18437.0,5,36.84,0
CITY_101,plus,web,2023-05-24,7386.0,7,20.37,1
CITY_013,pro,web,2024-02-26,36240.0,6,18.01,0
CITY_075,basic,web,2024-04-30,32044.0,3,10.58,0
CITY_106,pro,web,2023-02-12,18592.0,2,18.11,0
CITY_163,plus,web,2023-09-20,17533.0,3,5.86,0
CITY_144,plus,web,2024-02-10,,3,29.92,1
CITY_046,basic,web,2024-05-30,21217.0,4,18.24,1
CITY_031,basic,app,2023-12-01,11701.0,5,72.14,1
CITY_174,plus,web,2024-01-25,46056.0,4,55.66,0
CITY_173,basic,web,2024-04-23,21474.0,5,8.23,1
CITY_047,plus,app,2023-02-23,49390.0,5,19.26,0
CITY_117,basic,app,2024-04-20,73847.0,5,14.65,1
CITY_164,basic,app,2024-12-18,31523.0,8,22.08,1
CITY_096,plus,app,2024-11-30,23995.0,3,24.55,0
CITY_133,plus,phone,2023-09-09,18342.0,9,50.81,0
CITY_088,pro,web,2024-06-04,27342.0,6,21.05,0
CITY_049,basic,app,2024-06-24,39726.0,6,3.27,0
CITY_159,plus,web,2024-04-03,21042.0,5,21.14,0
CITY_080,basic,web,2024-02-26,29440.0,13,8.43,1
CITY_038,plus,web,2023-01-16,56873.0,5,28.88,0
CITY_117,basic,app,2023-11-07,23897.0,10,15.75,1
CITY_150,plus,phone,2023-08-26,34004.0,7,23.76,0
CITY_010,basic,web,2023-03-06,24663.0,6,31.42,0
CITY_002,basic,web,2023-06-21,20687.0,7,19.2,0
CITY_121,pro,web,2024-08-26,45840.0,8,15.87,0
CITY_116,basic,app,2023-07-09,18040.0,5,50.43,1
CITY_048,basic,web,2024-03-05,34858.0,2,15.57,0
CITY_154,pro,phone,2024-03-05,12466.0,9,32.05,1
CITY_157,pro,web,2024-11-30,23570.0,2,10.46,0
CITY_151,plus,web,2023-05-28,33400.0,6,30.79,1
CITY_137,basic,app,2024-12-26,20264.0,6,23.7,0
CITY_004,basic,web,2023-06-20,29537.0,9,15.96,0
CITY_081,basic,web,2023-08-24,18800.0,8,25.46,0
CITY_169,plus,app,2024-06-11,49658.0,7,11.27,0
CITY_063,plus,app,2023-07-23,28738.0,7,12.29,0
CITY_042,plus,web,2024-08-25,23926.0,8,51.63,1
CITY_008,basic,web,2023-09-25,15235.0,3,12.32,0
CITY_092,basic,web,2023-11-24,21980.0,4,25.12,1
CITY_120,basic,app,2023-10-12,14705.0,9,104.04,1
CITY_061,plus,app,2023-08-07,54391.0,4,25.65,0
CITY_014,basic,web,2024-07-28,31292.0,4,20.72,1
CITY_139,basic,web,2023-11-09,21134.0,5,12.79,1
CITY_096,plus,app,2024-05-17,37042.0,7,27.85,0
CITY_025,pro,phone,2024-08-22,66047.0,2,21.87,0
CITY_022,basic,app,2024-03-28,106770.0,6,14.95,1
CITY_052,plus,web,2023-08-09,55442.0,7,59.97,1
CITY_128,basic,phone,2023-06-21,26539.0,4,4.87,0
CITY_155,pro,phone,2024-02-28,,5,35.69,0
CITY_055,basic,web,2023-08-08,11054.0,6,22.59,0
CITY_138,basic,app,2023-06-06,23075.0,10,15.79,0
CITY_178,plus,app,2023-06-18,19140.0,4,32.85,1
CITY_017,basic,web,2023-10-25,28989.0,7,26.79,0
CITY_067,pro,web,2024-02-12,,7,26.83,1
CITY_171,plus,app,2023-11-11,20742.0,9,26.27,1
CITY_006,basic,app,2024-01-25,40720.0,13,10.16,1
CITY_068,basic,web,2024-12-11,14127.0,6,16.08,0
CITY_015,basic,web,2023-01-11,83796.0,5,10.82,0
CITY_043,basic,app,2023-11-20,28177.0,6,8.84,1
CITY_022,basic,phone,2023-01-31,31364.0,7,20.55,0
CITY_102,plus,web,2023-06-13,28235.0,8,13.82,1
CITY_031,plus,app,2023-01-08,23015.0,8,36.64,1
CITY_157,basic,app,2023-11-23,15133.0,5,37.68,0
CITY_073,plus,web,2023-12-01,17269.0,3,52.09,0
CITY_151,basic,phone,2024-08-28,24841.0,8,19.87,1
CITY_101,plus,app,2023-06-06,41450.0,2,57.73,0
CITY_033,plus,app,2024-06-27,14243.0,7,42.24,1
CITY_002,plus,app,2024-10-06,28961.0,13,48.53,1
CITY_122,basic,phone,2023-08-20,20811.0,9,11.46,1
CITY_081,plus,web,2024-02-04,15553.0,2,30.24,1
CITY_038,basic,web,2024-09-20,26785.0,5,42.48,1
CITY_095,pro,web,2023-05-07,34090.0,11,73.09,0
CITY_108,basic,web,2023-03-11,24604.0,4,16.37,0
CITY_075,basic,app,2023-04-26,45402.0,3,9.91,0
CITY_025,basic,web,2023-12-22,52902.0,7,34.55,0
CITY_107,plus,app,2023-08-24,95217.0,6,57.22,1
CITY_120,basic,app,2024-06-19,29723.0,3,21.47,0
CITY_000,basic,web,2024-06-15,27115.0,16,12.14,0
CITY_176,plus,app,2023-09-30,34868.0,5,17.27,0
CITY_077,basic,web,2024-06-10,37057.0,6,6.83,0
CITY_052,basic,app,2023-09-20,30446.0,10,19.88,0
CITY_138,basic,app,2023-03-08,55943.0,6,39.26,0
CITY_010,plus,app,2023-03-29,50628.0,5,12.99,1
CITY_003,basic,app,2024-09-16,22869.0,7,28.12,0
CITY_042,pro,web,2024-05-03,116230.0,6,23.53,0
CITY_078,pro,app,2023-10-15,46976.0,6,26.19,0
CITY_023,plus,app,2024-04-26,30928.0,8,18.76,0
CITY_065,plus,web,2024-07-19,,3,34.3,0
CITY_138,pro,phone,2024-09-10,21923.0,5,98.95,1
CITY_095,plus,app,2023-03-04,24490.0,8,7.24,0
CITY_174,plus,web,2024-08-31,14681.0,3,12.65,1
CITY_009,basic,app,2023-11-29,19104.0,7,27.07,0
CITY_048,basic,web,2023-12-17,23107.0,8,14.96,1
